"","Date","male","female","nk"
"33308",20120616,1,0,0
"33309",20120616,1,0,0
"33310",20121126,1,0,0
"33311",20121223,1,0,0
"33312",20120114,0,1,0
"33313",20120110,0,1,0
"33314",20120123,1,0,0
"33315",20120213,1,0,0
"33316",20120202,1,0,0
"33317",20120223,0,1,0
"33318",20120303,1,0,0
"33319",20120421,0,1,0
"33320",20120521,1,0,0
"33321",20120604,1,0,0
"33322",20120530,1,0,0
"33323",20120921,0,1,0
"33324",20121016,1,0,0
"33325",20121130,1,0,0
"33326",20121124,1,0,0
"33327",20121208,1,0,0
"33328",20120218,1,0,0
"33329",20120117,1,0,0
"33330",20120214,1,0,0
"33331",20120224,1,0,0
"33332",20120427,1,0,0
"33333",20120501,0,1,0
"33334",20120602,1,0,0
"33335",20120611,1,0,0
"33336",20120701,1,0,0
"33337",20120616,1,0,0
"33338",20120702,1,0,0
"33339",20120722,1,0,0
"33340",20120818,1,0,0
"33341",20120816,1,0,0
"33342",20120909,1,0,0
"33343",20120928,1,0,0
"33344",20121015,0,1,0
"33345",20121017,1,0,0
"33346",20121023,1,0,0
"33347",20121109,1,0,0
"33348",20121201,1,0,0
"33349",20121210,1,0,0
"33350",20121216,1,0,0
"33351",20121222,1,0,0
"33352",20121228,1,0,0
"33353",20120209,1,0,0
"33354",20120226,1,0,0
"33355",20120303,1,0,0
"33356",20120316,1,0,0
"33357",20120314,1,0,0
"33358",20120413,1,0,0
"33359",20120424,1,0,0
"33360",20120503,1,0,0
"33361",20120521,1,0,0
"33362",20120609,1,0,0
"33363",20120722,1,0,0
"33364",20120817,1,0,0
"33365",20120919,1,0,0
"33366",20120928,0,1,0
"33367",20121012,1,0,0
"33368",20121018,NA,NA,NA
"33369",20120806,1,0,0
"33370",20121102,1,0,0
"33371",20121110,1,0,0
"33372",20121120,1,0,0
"33373",20121216,1,0,0
"33374",20121222,1,0,0
"33375",20121221,1,0,0
"33376",20120122,1,0,0
"33377",20120211,1,0,0
"33378",20120211,1,0,0
"33379",20120224,0,1,0
"33380",20120326,1,0,0
"33381",20120402,1,0,0
"33382",20120103,1,0,0
"33383",20120409,1,0,0
"33384",20120404,0,1,0
"33385",20120504,1,0,0
"33386",20120429,0,1,0
"33387",20120511,0,1,0
"33388",20120530,0,1,0
"33389",20120609,1,0,0
"33390",20120608,0,1,0
"33391",20120729,1,0,0
"33392",20120702,1,0,0
"33393",20120722,1,0,0
"33394",20120722,1,0,0
"33395",20120822,1,0,0
"33396",20120906,1,0,0
"33397",20120908,1,0,0
"33398",20120908,1,0,0
"33399",20120924,1,0,0
"33400",20121002,1,0,0
"33401",20121017,1,0,0
"33402",20121018,1,0,0
"33403",20121006,1,0,0
"33404",20121107,1,0,0
"33405",20121118,1,0,0
"33406",20121127,1,0,0
"33407",20120924,1,0,0
"33408",20121205,1,0,0
"33409",20121210,1,0,0
"33410",20120922,1,0,0
"33411",20121216,1,0,0
"33412",20120130,1,0,0
"33413",20120202,1,0,0
"33414",20120227,1,0,0
"33415",20120904,1,0,0
"33416",20121205,1,0,0
"33417",20120108,1,0,0
"33418",20120202,1,0,0
"33419",20120418,1,0,0
"33420",20120619,1,0,0
"33421",20120703,0,1,0
"33422",20120621,1,0,0
"33423",20120713,1,0,0
"33424",20120710,1,0,0
"33425",20120710,1,0,0
"33426",20120815,0,1,0
"33427",20120823,1,0,0
"33428",20120902,1,0,0
"33429",20120918,1,0,0
"33430",20120917,1,0,0
"33431",20120920,1,0,0
"33432",20120923,1,0,0
"33433",20120921,1,0,0
"33434",20120703,1,0,0
"33435",20120629,1,0,0
"33436",20120928,0,1,0
"33437",20121108,1,0,0
"33438",20121205,1,0,0
"33439",20121203,1,0,0
"33440",20121203,1,0,0
"33441",20121217,1,0,0
"33442",20121101,1,0,0
"33443",20120124,1,0,0
"33444",20120102,1,0,0
"33445",20120213,1,0,0
"33446",20120121,1,0,0
"33447",20120411,1,0,0
"33448",20120425,1,0,0
"33449",20120324,0,1,0
"33450",20120714,1,0,0
"33451",20121021,1,0,0
"33452",20121127,1,0,0
"33453",20121127,1,0,0
"33454",20121220,1,0,0
"33455",20120125,1,0,0
"33456",20120130,1,0,0
"33457",20120212,1,0,0
"33458",20120312,1,0,0
"33459",20120415,0,1,0
"33460",20120516,1,0,0
"33461",20120531,1,0,0
"33462",20120619,1,0,0
"33463",20120617,0,1,0
"33464",20120622,1,0,0
"33465",20120718,1,0,0
"33466",20120907,0,1,0
"33467",20120907,0,1,0
"33468",20120913,1,0,0
"33469",20120929,0,1,0
"33470",20121019,0,1,0
"33471",20121127,1,0,0
"33472",20120408,1,0,0
"33473",20120325,1,0,0
"33474",20120512,1,0,0
"33475",20120604,1,0,0
"33476",20120328,1,0,0
"33477",20120930,0,1,0
"33478",20121222,1,0,0
"33479",20120111,0,1,0
"33480",20120123,0,1,0
"33481",20120109,1,0,0
"33482",20120212,1,0,0
"33483",20120229,1,0,0
"33484",20120227,1,0,0
"33485",20120227,1,0,0
"33486",20120208,1,0,0
"33487",20120120,1,0,0
"33488",20120319,1,0,0
"33489",20120327,1,0,0
"33490",20120411,1,0,0
"33491",20120423,0,1,0
"33492",20120419,1,0,0
"33493",20120509,1,0,0
"33494",20120503,0,1,0
"33495",20120511,0,1,0
"33496",20120515,1,0,0
"33497",20120526,1,0,0
"33498",20120605,1,0,0
"33499",20120602,1,0,0
"33500",20120630,1,0,0
"33501",20120715,1,0,0
"33502",20120712,1,0,0
"33503",20120724,1,0,0
"33504",20120724,1,0,0
"33505",20120724,1,0,0
"33506",20120808,1,0,0
"33507",20120902,1,0,0
"33508",20120904,1,0,0
"33509",20120926,1,0,0
"33510",20120929,1,0,0
"33511",20121004,1,0,0
"33512",20121006,0,1,0
"33513",20121013,0,1,0
"33514",20121022,1,0,0
"33515",20121031,0,1,0
"33516",20121110,1,0,0
"33517",20121110,1,0,0
"33518",20121111,1,0,0
"33519",20120806,1,0,0
"33520",20121126,1,0,0
"33521",20121129,0,1,0
"33522",20121125,1,0,0
"33523",20121125,1,0,0
"33524",20121119,1,0,0
"33525",20121210,1,0,0
"33526",20121221,0,1,0
"33527",20121221,0,1,0
"33528",20121222,0,1,0
"33529",20120112,1,0,0
"33530",20120121,1,0,0
"33531",20120131,1,0,0
"33532",20120227,1,0,0
"33533",20120413,0,1,0
"33534",20120413,0,1,0
"33535",20120503,1,0,0
"33536",20120518,1,0,0
"33537",20120622,1,0,0
"33538",20120719,1,0,0
"33539",20120826,1,0,0
"33540",20121106,1,0,0
"33541",20120121,1,0,0
"33542",20120130,1,0,0
"33543",20120130,1,0,0
"33544",20120217,1,0,0
"33545",20120217,1,0,0
"33546",20120308,0,1,0
"33547",20120306,1,0,0
"33548",20120121,1,0,0
"33549",20120413,1,0,0
"33550",20120414,0,1,0
"33551",20120522,0,1,0
"33552",20120517,1,0,0
"33553",20120730,1,0,0
"33554",20120731,1,0,0
"33555",20120723,1,0,0
"33556",20120708,1,0,0
"33557",20121018,1,0,0
"33558",20121023,0,1,0
"33559",20121123,0,1,0
"33560",20121208,1,0,0
"33561",20121206,1,0,0
"33562",20121209,1,0,0
"33563",20121219,1,0,0
"33564",20120730,1,0,0
"33565",20120103,1,0,0
"33566",20120316,1,0,0
"33567",20120224,1,0,0
"33568",20120401,0,1,0
"33569",20120527,1,0,0
"33570",20120728,1,0,0
"33571",20120826,1,0,0
"33572",20120917,1,0,0
"33573",20121021,1,0,0
"33574",20121206,1,0,0
"33575",20120108,1,0,0
"33576",20120220,1,0,0
"33577",20120312,1,0,0
"33578",20120523,1,0,0
"33579",20120901,1,0,0
"33580",20121109,1,0,0
"33581",20121116,0,1,0
"33582",20121112,0,1,0
"33583",20121203,1,0,0
"33584",20120229,1,0,0
"33585",20120127,1,0,0
"33586",20120209,1,0,0
"33587",20120209,1,0,0
"33588",20120426,1,0,0
"33589",20120507,0,1,0
"33590",20120411,0,1,0
"33591",20120827,1,0,0
"33592",20121010,1,0,0
"33593",20120116,1,0,0
"33594",20120123,1,0,0
"33595",20120201,1,0,0
"33596",20120214,1,0,0
"33597",20120209,1,0,0
"33598",20120216,1,0,0
"33599",20120214,1,0,0
"33600",20120217,1,0,0
"33601",20120224,1,0,0
"33602",20120310,1,0,0
"33603",20120310,1,0,0
"33604",20120310,1,0,0
"33605",20120325,1,0,0
"33606",20120326,1,0,0
"33607",20120401,1,0,0
"33608",20120331,1,0,0
"33609",20120409,1,0,0
"33610",20120503,1,0,0
"33611",20120505,1,0,0
"33612",20120602,0,1,0
"33613",20120528,1,0,0
"33614",20120221,1,0,0
"33615",20120622,1,0,0
"33616",20120718,1,0,0
"33617",20120715,1,0,0
"33618",20120803,1,0,0
"33619",20120902,1,0,0
"33620",20121014,1,0,0
"33621",20120825,1,0,0
"33622",20121020,1,0,0
"33623",20121129,1,0,0
"33624",20121206,1,0,0
"33625",20121222,1,0,0
"33626",20121226,1,0,0
"33627",20120202,1,0,0
"33628",20120213,1,0,0
"33629",20120312,1,0,0
"33630",20120429,1,0,0
"33631",20120224,1,0,0
"33632",20120331,1,0,0
"33633",20120302,1,0,0
"33634",20120420,1,0,0
"33635",20120525,1,0,0
"33636",20120623,1,0,0
"33637",20120623,1,0,0
"33638",20120731,1,0,0
"33639",20120901,1,0,0
"33640",20120927,1,0,0
"33641",20121111,1,0,0
"33642",20121213,1,0,0
"33643",20121227,1,0,0
"33644",20120420,1,0,0
"33645",20120729,1,0,0
"33646",20120911,1,0,0
"33647",20120106,1,0,0
"33648",20120519,1,0,0
"33649",20120617,1,0,0
"33650",20120623,1,0,0
"33651",20120827,0,1,0
"33652",20120826,1,0,0
"33653",20121019,1,0,0
"33654",20120306,1,0,0
"33655",20120905,1,0,0
"33656",20120121,1,0,0
"33657",20120125,1,0,0
"33658",20120301,1,0,0
"33659",20120303,1,0,0
"33660",20120306,1,0,0
"33661",20120318,1,0,0
"33662",20120329,1,0,0
"33663",20120617,1,0,0
"33664",20120615,0,1,0
"33665",20120704,1,0,0
"33666",20120809,0,1,0
"33667",20121027,1,0,0
"33668",20121120,1,0,0
"33669",20121127,1,0,0
"33670",20121213,1,0,0
"33671",20120504,1,0,0
"33672",20120907,1,0,0
"33673",20120921,1,0,0
"33674",20120920,1,0,0
"33675",20121110,1,0,0
"33676",20121110,0,1,0
"33677",20120128,1,0,0
"33678",20120331,1,0,0
"33679",20120420,1,0,0
"33680",20120423,1,0,0
"33681",20120608,1,0,0
"33682",20121222,1,0,0
"33683",20120106,0,1,0
"33684",20120422,1,0,0
"33685",20120506,1,0,0
"33686",20120904,1,0,0
"33687",20121102,0,1,0
"33688",20120127,1,0,0
"33689",20120726,1,0,0
"33690",20121027,1,0,0
"33691",20120122,1,0,0
"33692",20120106,1,0,0
"33693",20120302,0,1,0
"33694",20120229,1,0,0
"33695",20120229,1,0,0
"33696",20120617,1,0,0
"33697",20120724,1,0,0
"33698",20120805,1,0,0
"33699",20120914,1,0,0
"33700",20120923,1,0,0
"33701",20121002,0,1,0
"33702",20121010,1,0,0
"33703",20121016,0,1,0
"33704",20121118,0,1,0
"33705",20121122,1,0,0
"33706",20120121,0,1,0
"33707",20120126,1,0,0
"33708",20120412,1,0,0
"33709",20120413,1,0,0
"33710",20120413,1,0,0
"33711",20120428,1,0,0
"33712",20120610,1,0,0
"33713",20120527,1,0,0
"33714",20120621,0,1,0
"33715",20120715,0,1,0
"33716",20120713,1,0,0
"33717",20120714,1,0,0
"33718",20120819,0,1,0
"33719",20120819,0,1,0
"33720",20120823,0,1,0
"33721",20120905,1,0,0
"33722",20120817,1,0,0
"33723",20120829,0,1,0
"33724",20121009,1,0,0
"33725",20121005,1,0,0
"33726",20121024,1,0,0
"33727",20121029,1,0,0
"33728",20121129,1,0,0
"33729",20120127,0,1,0
"33730",20120210,1,0,0
"33731",20120223,1,0,0
"33732",20120302,0,1,0
"33733",20120409,1,0,0
"33734",20120419,0,1,0
"33735",20120312,1,0,0
"33736",20120525,0,1,0
"33737",20120606,1,0,0
"33738",20120729,1,0,0
"33739",20120909,1,0,0
"33740",20121114,1,0,0
"33741",20121215,1,0,0
"33742",20120402,1,0,0
"33743",20120413,1,0,0
"33744",20120521,1,0,0
"33745",20120702,1,0,0
"33746",20120917,1,0,0
"33747",20120111,0,1,0
"33748",20120213,1,0,0
"33749",20120218,1,0,0
"33750",20120224,1,0,0
"33751",20120303,1,0,0
"33752",20120316,1,0,0
"33753",20120311,1,0,0
"33754",20120325,1,0,0
"33755",20120412,1,0,0
"33756",20120414,1,0,0
"33757",20120503,1,0,0
"33758",20120518,1,0,0
"33759",20120623,1,0,0
"33760",20120628,1,0,0
"33761",20120715,0,1,0
"33762",20120729,1,0,0
"33763",20120804,1,0,0
"33764",20120811,1,0,0
"33765",20120820,0,1,0
"33766",20120830,1,0,0
"33767",20120830,1,0,0
"33768",20120722,1,0,0
"33769",20120926,1,0,0
"33770",20121123,1,0,0
"33771",20121123,1,0,0
"33772",20121204,1,0,0
"33773",20121220,1,0,0
"33774",20120122,1,0,0
"33775",20120130,1,0,0
"33776",20120222,1,0,0
"33777",20120316,1,0,0
"33778",20120320,0,1,0
"33779",20120417,1,0,0
"33780",20120430,1,0,0
"33781",20120517,1,0,0
"33782",20120523,0,1,0
"33783",20120908,1,0,0
"33784",20120909,1,0,0
"33785",20121018,0,1,0
"33786",20120929,1,0,0
"33787",20121123,1,0,0
"33788",20121207,1,0,0
"33789",20121226,1,0,0
"33790",20120218,1,0,0
"33791",20120224,1,0,0
"33792",20120301,1,0,0
"33793",20120416,1,0,0
"33794",20120811,1,0,0
"33795",20121103,1,0,0
"33796",20121109,1,0,0
"33797",20120113,0,1,0
"33798",20120115,1,0,0
"33799",20120127,1,0,0
"33800",20120114,1,0,0
"33801",20120220,0,1,0
"33802",20120326,1,0,0
"33803",20120423,0,1,0
"33804",20120512,1,0,0
"33805",20120527,1,0,0
"33806",20120615,1,0,0
"33807",20120720,1,0,0
"33808",20120830,1,0,0
"33809",20121126,1,0,0
"33810",20121206,1,0,0
"33811",20121204,1,0,0
"33812",20120208,1,0,0
"33813",20120317,1,0,0
"33814",20120311,1,0,0
"33815",20120406,1,0,0
"33816",20120403,1,0,0
"33817",20120503,0,1,0
"33818",20120713,0,1,0
"33819",20120714,0,1,0
"33820",20121001,1,0,0
"33821",20120916,1,0,0
"33822",20121120,1,0,0
"33823",20120112,1,0,0
"33824",20120209,0,1,0
"33825",20120311,1,0,0
"33826",20120615,1,0,0
"33827",20120718,0,1,0
"33828",20120821,1,0,0
"33829",20120901,1,0,0
"33830",20121007,1,0,0
"33831",20121025,1,0,0
"33832",20120102,1,0,0
"33833",20120107,1,0,0
"33834",20120106,1,0,0
"33835",20120107,1,0,0
"33836",20120118,0,1,0
"33837",20120121,1,0,0
"33838",20120216,1,0,0
"33839",20120208,1,0,0
"33840",20120309,1,0,0
"33841",20120315,1,0,0
"33842",20120405,1,0,0
"33843",20120404,1,0,0
"33844",20120402,1,0,0
"33845",20120520,1,0,0
"33846",20120522,1,0,0
"33847",20120606,1,0,0
"33848",20120621,1,0,0
"33849",20120704,0,1,0
"33850",20120622,0,1,0
"33851",20120723,1,0,0
"33852",20120801,1,0,0
"33853",20120813,1,0,0
"33854",20120907,1,0,0
"33855",20120923,1,0,0
"33856",20121002,1,0,0
"33857",20121019,0,1,0
"33858",20121104,1,0,0
"33859",20121103,1,0,0
"33860",20121015,1,0,0
"33861",20121130,1,0,0
"33862",20121130,1,0,0
"33863",20121210,1,0,0
"33864",20121207,1,0,0
"33865",20121203,0,1,0
"33866",20121217,1,0,0
"33867",20121215,1,0,0
"33868",20121215,1,0,0
"33869",20121218,0,1,0
"33870",20120107,1,0,0
"33871",20120217,0,1,0
"33872",20120307,1,0,0
"33873",20120120,1,0,0
"33874",20120429,1,0,0
"33875",20120505,1,0,0
"33876",20120522,1,0,0
"33877",20120427,1,0,0
"33878",20120625,1,0,0
"33879",20120629,1,0,0
"33880",20120703,1,0,0
"33881",20120610,1,0,0
"33882",20120801,1,0,0
"33883",20120922,1,0,0
"33884",20121013,1,0,0
"33885",20121120,1,0,0
"33886",20121203,1,0,0
"33887",20121213,1,0,0
"33888",20120113,1,0,0
"33889",20120129,1,0,0
"33890",20120219,1,0,0
"33891",20120306,1,0,0
"33892",20120309,1,0,0
"33893",20120312,1,0,0
"33894",20120526,0,1,0
"33895",20120615,1,0,0
"33896",20120625,1,0,0
"33897",20120625,0,1,0
"33898",20120711,1,0,0
"33899",20120912,1,0,0
"33900",20120909,1,0,0
"33901",20120909,1,0,0
"33902",20120910,1,0,0
"33903",20120922,1,0,0
"33904",20120926,1,0,0
"33905",20121004,0,1,0
"33906",20120916,1,0,0
"33907",20121102,0,1,0
"33908",20121101,1,0,0
"33909",20120928,1,0,0
"33910",20121109,0,1,0
"33911",20121126,1,0,0
"33912",20121127,1,0,0
"33913",20121212,1,0,0
"33914",20120330,1,0,0
"33915",20120104,1,0,0
"33916",20120104,1,0,0
"33917",20120121,1,0,0
"33918",20120128,1,0,0
"33919",20120302,1,0,0
"33920",20120311,1,0,0
"33921",20120329,1,0,0
"33922",20120404,1,0,0
"33923",20120413,1,0,0
"33924",20120410,1,0,0
"33925",20120513,1,0,0
"33926",20120524,1,0,0
"33927",20120615,1,0,0
"33928",20120622,1,0,0
"33929",20120606,1,0,0
"33930",20120628,0,1,0
"33931",20120628,1,0,0
"33932",20120702,0,1,0
"33933",20120703,1,0,0
"33934",20120705,0,1,0
"33935",20120702,1,0,0
"33936",20120705,1,0,0
"33937",20120721,0,1,0
"33938",20120802,1,0,0
"33939",20120818,1,0,0
"33940",20120823,0,1,0
"33941",20120902,1,0,0
"33942",20120905,1,0,0
"33943",20120920,1,0,0
"33944",20120920,1,0,0
"33945",20120826,0,1,0
"33946",20120926,0,1,0
"33947",20121009,1,0,0
"33948",20121012,0,1,0
"33949",20121012,1,0,0
"33950",20121027,1,0,0
"33951",20121026,1,0,0
"33952",20121109,1,0,0
"33953",20121115,0,1,0
"33954",20121114,0,1,0
"33955",20121120,1,0,0
"33956",20121211,1,0,0
"33957",20121214,1,0,0
"33958",20121212,1,0,0
"33959",20121220,0,1,0
"33960",20121221,1,0,0
"33961",20121208,1,0,0
"33962",20120101,0,1,0
"33963",20120113,1,0,0
"33964",20120721,0,1,0
"33965",20120729,1,0,0
"33966",20120811,1,0,0
"33967",20120307,1,0,0
"33968",20120309,1,0,0
"33969",20120319,1,0,0
"33970",20120413,1,0,0
"33971",20120515,1,0,0
"33972",20120526,1,0,0
"33973",20120614,1,0,0
"33974",20120824,1,0,0
"33975",20120928,0,1,0
"33976",20121212,1,0,0
"33977",20120107,1,0,0
"33978",20120124,1,0,0
"33979",20120213,1,0,0
"33980",20120214,1,0,0
"33981",20120302,1,0,0
"33982",20120409,1,0,0
"33983",20120424,1,0,0
"33984",20120507,1,0,0
"33985",20120526,1,0,0
"33986",20120715,1,0,0
"33987",20120716,1,0,0
"33988",20120713,1,0,0
"33989",20120708,1,0,0
"33990",20120809,1,0,0
"33991",20120826,1,0,0
"33992",20120808,1,0,0
"33993",20120910,1,0,0
"33994",20120904,1,0,0
"33995",20120921,1,0,0
"33996",20120628,0,1,0
"33997",20121107,0,1,0
"33998",20121113,1,0,0
"33999",20121014,0,1,0
"34000",20120108,1,0,0
"34001",20120118,1,0,0
"34002",20120120,0,1,0
"34003",20120120,1,0,0
"34004",20120121,1,0,0
"34005",20120205,1,0,0
"34006",20120215,0,1,0
"34007",20120212,1,0,0
"34008",20120204,1,0,0
"34009",20120306,1,0,0
"34010",20120315,0,1,0
"34011",20120328,1,0,0
"34012",20120318,1,0,0
"34013",20120318,1,0,0
"34014",20120406,1,0,0
"34015",20120401,1,0,0
"34016",20120410,0,1,0
"34017",20120413,1,0,0
"34018",20120208,1,0,0
"34019",20120317,1,0,0
"34020",20120421,1,0,0
"34021",20120514,1,0,0
"34022",20120515,1,0,0
"34023",20120515,1,0,0
"34024",20120506,1,0,0
"34025",20120630,1,0,0
"34026",20120707,0,1,0
"34027",20120705,1,0,0
"34028",20120731,1,0,0
"34029",20120810,1,0,0
"34030",20120805,0,1,0
"34031",20120905,1,0,0
"34032",20120918,1,0,0
"34033",20120830,1,0,0
"34034",20121010,1,0,0
"34035",20121013,1,0,0
"34036",20121019,1,0,0
"34037",20120703,1,0,0
"34038",20121112,1,0,0
"34039",20121112,1,0,0
"34040",20121118,1,0,0
"34041",20121110,1,0,0
"34042",20121207,1,0,0
"34043",20121210,0,1,0
"34044",20121130,0,1,0
"34045",20121127,1,0,0
"34046",20120105,1,0,0
"34047",20120115,1,0,0
"34048",20120123,1,0,0
"34049",20120116,0,1,0
"34050",20120314,0,1,0
"34051",20120313,0,1,0
"34052",20120226,0,1,0
"34053",20120331,1,0,0
"34054",20120429,1,0,0
"34055",20120521,0,1,0
"34056",20120314,1,0,0
"34057",20120623,1,0,0
"34058",20120626,1,0,0
"34059",20120706,1,0,0
"34060",20120621,1,0,0
"34061",20120812,1,0,0
"34062",20120816,0,1,0
"34063",20120814,1,0,0
"34064",20120902,1,0,0
"34065",20120914,1,0,0
"34066",20121023,0,1,0
"34067",20121110,1,0,0
"34068",20121105,1,0,0
"34069",20121129,1,0,0
"34070",20121203,0,1,0
"34071",20121213,1,0,0
"34072",20120103,0,1,0
"34073",20120225,1,0,0
"34074",20120225,1,0,0
"34075",20120328,1,0,0
"34076",20120414,1,0,0
"34077",20120414,1,0,0
"34078",20120910,0,1,0
"34079",20120915,1,0,0
"34080",20121018,1,0,0
"34081",20121025,1,0,0
"34082",20121028,1,0,0
"34083",20120102,0,1,0
"34084",20120115,1,0,0
"34085",20120127,0,1,0
"34086",20120223,1,0,0
"34087",20120128,1,0,0
"34088",20120331,1,0,0
"34089",20120305,1,0,0
"34090",20120816,1,0,0
"34091",20121104,1,0,0
"34092",20121028,1,0,0
"34093",20121214,1,0,0
"34094",20121218,0,1,0
"34095",20120327,0,1,0
"34096",20120120,1,0,0
"34097",20120629,1,0,0
"34098",20120716,1,0,0
"34099",20120914,1,0,0
"34100",20121118,1,0,0
"34101",20120117,1,0,0
"34102",20120320,1,0,0
"34103",20120320,1,0,0
"34104",20120406,1,0,0
"34105",20120414,1,0,0
"34106",20120518,1,0,0
"34107",20120524,1,0,0
"34108",20120607,1,0,0
"34109",20120628,1,0,0
"34110",20120612,1,0,0
"34111",20120716,1,0,0
"34112",20120730,1,0,0
"34113",20121114,1,0,0
"34114",20120309,1,0,0
"34115",20120313,0,1,0
"34116",20120423,0,1,0
"34117",20120531,1,0,0
"34118",20120425,0,1,0
"34119",20120716,1,0,0
"34120",20121101,1,0,0
"34121",20121101,0,1,0
"34122",20120711,1,0,0
"34123",20120929,1,0,0
"34124",20121218,0,1,0
"34125",20120115,1,0,0
"34126",20120125,1,0,0
"34127",20120318,1,0,0
"34128",20120309,1,0,0
"34129",20120412,1,0,0
"34130",20120630,1,0,0
"34131",20120716,1,0,0
"34132",20120424,1,0,0
"34133",20120929,1,0,0
"34134",20121024,1,0,0
"34135",20121129,1,0,0
"34136",20120101,1,0,0
"34137",20120125,1,0,0
"34138",20120303,1,0,0
"34139",20120720,1,0,0
"34140",20120827,1,0,0
"34141",20120828,1,0,0
"34142",20121121,0,1,0
"34143",20121215,1,0,0
"34144",20120222,1,0,0
"34145",20120329,1,0,0
"34146",20120619,1,0,0
"34147",20121020,1,0,0
"34148",20120209,0,1,0
"34149",20120216,1,0,0
"34150",20120326,1,0,0
"34151",20120803,1,0,0
"34152",20121205,1,0,0
"34153",20120113,1,0,0
"34154",20120202,0,1,0
"34155",20120703,0,1,0
"34156",20120808,1,0,0
"34157",20121025,1,0,0
"34158",20121102,0,1,0
"34159",20121128,1,0,0
"34160",20120127,1,0,0
"34161",20120205,1,0,0
"34162",20120217,1,0,0
"34163",20120307,1,0,0
"34164",20120225,1,0,0
"34165",20120328,0,1,0
"34166",20120412,1,0,0
"34167",20120413,1,0,0
"34168",20120429,1,0,0
"34169",20120428,0,1,0
"34170",20120320,1,0,0
"34171",20120320,1,0,0
"34172",20120603,0,1,0
"34173",20120731,1,0,0
"34174",20120805,1,0,0
"34175",20120901,1,0,0
"34176",20120907,1,0,0
"34177",20120604,1,0,0
"34178",20120825,0,1,0
"34179",20120920,1,0,0
"34180",20121101,1,0,0
"34181",20121025,1,0,0
"34182",20120531,0,1,0
"34183",20120722,0,1,0
"34184",20120724,1,0,0
